geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,survtype,indicator_kind,value
FR,FR,France,2025-07-14,2025,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2025-07-14,2025,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,primary care sentinel,count,1.0
FR,FR,France,2025-07-07,2025,28,Influenza,Influenza,total,detections,primary care sentinel,count,0.0
FR,FR,France,2025-07-07,2025,28,Influenza,Influenza,total,tests,primary care sentinel,count,2.0
FR,FR,France,2025-07-07,2025,28,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2025-07-07,2025,28,RSV,RSV,RSV,tests,primary care sentinel,count,2.0
FR,FR,France,2025-07-07,2025,28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,1.0
FR,FR,France,2025-07-07,2025,28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,primary care sentinel,count,2.0
FR,FR,France,2025-06-30,2025,27,Influenza,Influenza,total,detections,primary care sentinel,count,0.0
FR,FR,France,2025-06-30,2025,27,Influenza,Influenza,total,tests,primary care sentinel,count,2.0
FR,FR,France,2025-06-30,2025,27,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2025-06-30,2025,27,RSV,RSV,RSV,tests,primary care sentinel,count,2.0
