geo_code,geo_name,taux_passages_bronchio_sau,taux_hospit_bronchio_sau,taux_actes_bronchio_sos,year,population,pop_lt1,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,gm_workplaces,score_mnp,tmean,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct,geo_level
76,Occitanie,388.20992092,723.98190045,457.31707317,2023,,,,,,,,,,,,,,10.054285714285712,13.722857142857142,87.5,4.0,,REG
52,Pays de la Loire,434.05676127,583.94160584,381.94444444,2023,,,,,,,,,,,,,,8.9,14.264285714285714,87.5,4.0,,REG
94,Corse,0.0,0.0,537.6344086,2023,,,,,,,,,,,,,,10.071428571428571,15.071428571428571,87.5,4.0,,REG
4,Réunion,1039.4265233,2181.8181818,,2023,,,,,,,,,,,,,,,,,,,REG
2,Martinique,,,1034.4827586,2023,,,,,,,,,,,,,,,,,,,REG
3,Guyane,409.09090909,1000.0,,2023,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,1007.1942446,1578.9473684,,2023,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,218.97810219,0.0,,2023,,,,,,,,,,,,,,,,,,,REG
28,Normandie,409.46314832,860.92715232,322.58064516,2023,,,,,,,,,,,,,,8.335714285714285,14.481428571428571,75.0,4.0,,REG
93,Provence-Alpes-Côte d'Azur,208.83054893,385.96491228,271.73913043,2023,,,,,,,,,,,,,,9.857142857142858,14.85,87.5,4.0,,REG
44,Grand Est,382.21528861,920.50209205,206.61157025,2023,,,,,,,,,,,,,,12.062857142857142,15.398571428571428,87.5,4.0,,REG
3,Guyane,405.40540541,1818.1818182,,2023,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,470.24952015,1212.1212121,210.52631579,2023,,,,,,,,,,,,,,11.071428571428571,14.821428571428571,50.0,2.0,,REG
4,Réunion,993.15068493,2424.2424242,,2023,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,336.34126333,818.71345029,182.48175182,2023,,,,,,,,,,,,,,9.995714285714286,12.381428571428572,75.0,4.0,,REG
2,Martinique,,,0.0,2023,,,,,,,,,,,,,,,,,,,REG
28,Normandie,403.22580645,1111.1111111,331.7535545,2023,,,,,,,,,,,,,,8.85,13.62142857142857,87.5,4.0,,REG
52,Pays de la Loire,343.69885434,727.27272727,322.58064516,2023,,,,,,,,,,,,,,9.8,13.372857142857145,75.0,4.0,,REG
6,Mayotte,727.27272727,1818.1818182,,2023,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,322.06119163,373.8317757,269.23076923,2023,,,,,,,,,,,,,,9.571428571428571,13.771428571428572,75.0,4.0,,REG
93,Provence-Alpes-Côte d'Azur,309.65391621,604.98220641,85.47008547,2023,,,,,,,,,,,,,,10.37142857142857,14.328571428571427,62.5,3.0,,REG
1,Guadeloupe,60.240963855,0.0,,2023,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,250.0,967.74193548,53.76344086,2023,,,,,,,,,,,,,,9.0,13.45,87.5,4.0,,REG
84,Auvergne et Rhône-Alpes,373.78640777,812.5,348.583878,2023,,,,,,,,,,,,,,11.642857142857142,17.167142857142856,75.0,4.0,,REG
24,Centre-Val de Loire,285.71428571,747.6635514,0.0,2023,,,,,,,,,,,,,,8.471428571428572,13.911428571428573,50.0,2.0,,REG
94,Corse,85.47008547,1000.0,333.33333333,2023,,,,,,,,,,,,,,10.257142857142856,14.19285714285714,62.5,3.0,,REG
11,Île-de-France,309.75496995,652.59117083,241.7794971,2023,,,,,,,,,,,,,,12.45,16.548571428571428,62.5,3.0,,REG
32,Hauts-de-France,327.54010695,895.52238806,141.67650531,2023,,,,,,,,,,,,,,10.55714285714286,14.65,75.0,4.0,,REG
44,Grand Est,195.16003123,564.51612903,200.89285714,2023,,,,,,,,,,,,,,10.952857142857145,14.415714285714284,62.5,3.0,,REG
3,Guyane,565.2173913,1379.3103448,,2023,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,390.01560062,1090.9090909,252.70758123,2023,,,,,,,,,,,,,,7.5,13.264285714285714,37.5,2.0,,REG
76,Occitanie,240.12393493,487.80487805,206.89655172,2023,,,,,,,,,,,,,,8.67,12.1,50.0,2.0,,REG
84,Auvergne et Rhône-Alpes,273.22404372,469.79865772,398.2300885,2023,,,,,,,,,,,,,,12.755714285714284,16.577142857142857,87.5,4.0,,REG
4,Réunion,740.74074074,1000.0,,2023,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,588.23529412,1250.0,,2023,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,254.62962963,763.88888889,283.68794326,2023,,,,,,,,,,,,,,8.414285714285715,13.542857142857144,37.5,2.0,,REG
27,Bourgogne et Franche-Comté,483.67593712,1300.8130081,542.98642534,2023,,,,,,,,,,,,,,6.5,12.35,37.5,2.0,,REG
1,Guadeloupe,264.90066225,625.0,,2023,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,366.4921466,719.42446043,368.93203883,2023,,,,,,,,,,,,,,8.888571428571428,14.008571428571427,25.0,1.0,,REG
75,Nouvelle Aquitaine,330.50047214,634.14634146,308.03080308,2023,,,,,,,,,,,,,,9.842857142857143,14.69285714285714,50.0,2.0,,REG
2,Martinique,,,322.58064516,2023,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,378.69062901,1034.4827586,301.07526882,2023,,,,,,,,,,,,,,9.657142857142857,14.164285714285716,37.5,2.0,,REG
11,Île-de-France,374.68000931,778.5467128,326.60902978,2023,,,,,,,,,,,,,,12.357142857142858,16.055714285714284,62.5,3.0,,REG
94,Corse,0.0,0.0,224.71910112,2023,,,,,,,,,,,,,,9.285714285714286,13.971428571428572,50.0,2.0,,REG
28,Normandie,511.58301158,797.10144928,263.15789474,2023,,,,,,,,,,,,,,6.8999999999999995,12.82,37.5,2.0,,REG
52,Pays de la Loire,380.79470199,737.70491803,384.61538462,2023,,,,,,,,,,,,,,8.221428571428572,13.305714285714286,62.5,3.0,,REG
24,Centre-Val de Loire,317.70045386,674.15730337,121.95121951,2023,,,,,,,,,,,,,,7.707142857142857,13.664285714285716,50.0,2.0,,REG
3,Guyane,765.30612245,1818.1818182,,2023,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,355.98705502,916.03053435,355.32994924,2023,,,,,,,,,,,,,,9.742857142857144,16.214285714285715,25.0,1.0,,REG
52,Pays de la Loire,540.98360656,1111.1111111,82.987551867,2023,,,,,,,,,,,,,,10.735714285714286,16.547142857142855,87.5,4.0,,REG
76,Occitanie,350.16286645,1083.7438424,304.34782609,2023,,,,,,,,,,,,,,9.854285714285714,13.72,37.5,2.0,,REG
84,Auvergne et Rhône-Alpes,310.9327984,890.4109589,186.66666667,2023,,,,,,,,,,,,,,12.747142857142858,20.47,50.0,2.0,,REG
24,Centre-Val de Loire,302.61348006,620.68965517,138.88888889,2023,,,,,,,,,,,,,,10.964285714285714,18.895714285714288,100.0,5.0,,REG
28,Normandie,555.55555556,1468.5314685,408.65384615,2023,,,,,,,,,,,,,,9.528571428571428,15.855714285714289,62.5,3.0,,REG
11,Île-de-France,417.14947856,1001.8552876,249.73985432,2023,,,,,,,,,,,,,,14.314285714285717,19.4,62.5,3.0,,REG
4,Réunion,1161.8257261,3061.2244898,,2023,,,,,,,,,,,,,,,,,,,REG
94,Corse,285.71428571,909.09090909,259.74025974,2023,,,,,,,,,,,,,,11.142857142857142,16.7,62.5,3.0,,REG
44,Grand Est,336.90658499,843.37349398,280.37383178,2023,,,,,,,,,,,,,,12.212857142857144,17.474285714285713,87.5,4.0,,REG
75,Nouvelle Aquitaine,420.56074766,873.78640777,254.95750708,2023,,,,,,,,,,,,,,11.642857142857142,17.55,37.5,2.0,,REG
93,Provence-Alpes-Côte d'Azur,218.89400922,503.5971223,271.73913043,2023,,,,,,,,,,,,,,10.714285714285714,16.392857142857142,37.5,2.0,,REG
1,Guadeloupe,709.21985816,2500.0,,2023,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,442.47787611,1500.0,,2023,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,392.15686275,746.26865672,172.62638718,2023,,,,,,,,,,,,,,11.457142857142856,18.37142857142857,87.5,4.0,,REG
2,Martinique,,,476.19047619,2023,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,510.58530511,1132.0754717,200.0,2023,,,,,,,,,,,,,,8.7,14.94285714285714,37.5,2.0,,REG
4,Réunion,640.0,1428.5714286,,2023,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,386.22820569,994.6714032,280.11204482,2023,,,,,,,,,,,,,,16.007142857142856,20.357142857142858,50.0,2.0,,REG
94,Corse,396.82539683,2666.6666667,185.18518519,2023,,,,,,,,,,,,,,12.571428571428571,18.49285714285714,62.5,3.0,,REG
52,Pays de la Loire,418.84816754,634.92063492,333.33333333,2023,,,,,,,,,,,,,,12.345714285714283,18.891428571428573,75.0,4.0,,REG
2,Martinique,0.0,0.0,333.33333333,2023,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,1184.2105263,3636.3636364,,2023,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,274.18126428,553.35968379,289.53229399,2023,,,,,,,,,,,,,,13.995714285714286,19.825714285714287,75.0,4.0,,REG
3,Guyane,923.07692308,2857.1428571,,2023,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,299.88465975,576.92307692,178.57142857,2023,,,,,,,,,,,,,,11.685714285714283,17.9,31.25,2.0,,REG
53,Bretagne,411.16005874,869.56521739,209.20502092,2023,,,,,,,,,,,,,,10.94285714285714,18.187142857142856,25.0,1.0,,REG
32,Hauts-de-France,369.17098446,852.27272727,179.42583732,2023,,,,,,,,,,,,,,13.214285714285714,20.107142857142858,62.5,3.0,,REG
24,Centre-Val de Loire,362.31884058,956.52173913,0.0,2023,,,,,,,,,,,,,,12.185714285714283,20.65285714285714,75.0,4.0,,REG
76,Occitanie,201.64301718,420.56074766,128.20512821,2023,,,,,,,,,,,,,,10.854285714285714,14.972857142857142,25.0,1.0,,REG
75,Nouvelle Aquitaine,328.82011605,837.69633508,209.25110132,2023,,,,,,,,,,,,,,12.742857142857144,19.185714285714287,25.0,1.0,,REG
28,Normandie,424.12818096,965.51724138,277.77777778,2023,,,,,,,,,,,,,,10.314285714285717,17.444285714285716,50.0,2.0,,REG
84,Auvergne et Rhône-Alpes,311.58714703,738.25503356,114.94252874,2023,,,,,,,,,,,,,,14.16,20.96,62.5,3.0,,REG
1,Guadeloupe,162.60162602,0.0,,2023,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,317.82065834,725.80645161,213.90374332,2023,,,,,,,,,,,,,,10.471428571428572,16.907142857142855,37.5,2.0,,REG
24,Centre-Val de Loire,260.98901099,1136.3636364,0.0,2023,,,,,,,,,,,,,,14.521428571428572,21.30857142857143,75.0,4.0,,REG
32,Hauts-de-France,360.07580543,682.92682927,238.0952381,2023,,,,,,,,,,,,,,15.257142857142856,21.557142857142857,87.5,4.0,,REG
76,Occitanie,219.09233177,263.15789474,244.89795918,2023,,,,,,,,,,,,,,13.1,17.814285714285713,75.0,4.0,,REG
2,Martinique,194.17475728,0.0,952.38095238,2023,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,236.27075351,630.25210084,87.463556851,2023,,,,,,,,,,,,,,14.671428571428573,21.271428571428572,87.5,4.0,,REG
3,Guyane,614.52513966,2083.3333333,,2023,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,952.38095238,2727.2727273,,2023,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,434.68468468,900.0,250.25025025,2023,,,,,,,,,,,,,,17.585714285714285,21.98857142857143,87.5,4.0,,REG
84,Auvergne et Rhône-Alpes,260.82677165,739.43661972,194.17475728,2023,,,,,,,,,,,,,,16.731428571428573,22.474285714285713,87.5,4.0,,REG
1,Guadeloupe,578.51239669,1176.4705882,,2023,,,,,,,,,,,,,,,,,,,REG
94,Corse,505.05050505,3571.4285714,113.63636364,2023,,,,,,,,,,,,,,15.414285714285716,21.77857142857143,87.5,4.0,,REG
28,Normandie,472.22222222,946.74556213,96.618357488,2023,,,,,,,,,,,,,,13.421428571428573,20.291428571428575,87.5,4.0,,REG
52,Pays de la Loire,340.90909091,743.80165289,263.15789474,2023,,,,,,,,,,,,,,14.007142857142856,21.10571428571429,75.0,4.0,,REG
75,Nouvelle Aquitaine,332.0683112,1024.3902439,174.96635262,2023,,,,,,,,,,,,,,16.185714285714287,22.557142857142857,87.5,4.0,,REG
44,Grand Est,336.0,860.6557377,193.70460048,2023,,,,,,,,,,,,,,16.90142857142857,21.35,100.0,5.0,,REG
4,Réunion,1330.7984791,2363.6363636,,2023,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,436.89320388,775.86206897,160.42780749,2023,,,,,,,,,,,,,,15.042857142857144,21.021428571428572,87.5,4.0,,REG
27,Bourgogne et Franche-Comté,334.15841584,849.05660377,196.07843137,2023,,,,,,,,,,,,,,13.62857142857143,20.157142857142855,87.5,4.0,,REG
27,Bourgogne et Franche-Comté,325.09752926,747.6635514,275.86206897,2023,,,,,,,,,,,,,,14.37142857142857,21.55,87.5,4.0,,REG
32,Hauts-de-France,298.96278218,555.55555556,252.29357798,2023,,,,,,,,,,,,,,15.8,21.75714285714286,75.0,4.0,,REG
4,Réunion,1155.1155116,2602.739726,,2023,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,253.16455696,1666.6666667,,2023,,,,,,,,,,,,,,,,,,,REG
2,Martinique,603.44827586,1052.6315789,322.58064516,2023,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,352.5130771,686.45640074,188.50141376,2023,,,,,,,,,,,,,,18.761428571428574,23.194285714285716,75.0,4.0,,REG
93,Provence-Alpes-Côte d'Azur,295.78351164,763.05220884,145.27845036,2023,,,,,,,,,,,,,,16.17142857142857,22.52857142857143,87.5,4.0,,REG
44,Grand Est,241.99843872,672.64573991,232.55813953,2023,,,,,,,,,,,,,,15.741428571428573,20.31714285714286,75.0,4.0,,REG
84,Auvergne et Rhône-Alpes,248.85728796,688.4057971,97.799511002,2023,,,,,,,,,,,,,,16.475714285714286,23.42,62.5,3.0,,REG
24,Centre-Val de Loire,115.10791367,0.0,0.0,2023,,,,,,,,,,,,,,14.989999999999998,21.71857142857143,75.0,4.0,,REG
1,Guadeloupe,692.30769231,833.33333333,,2023,,,,,,,,,,,,,,,,,,,REG
94,Corse,100.0,0.0,250.0,2023,,,,,,,,,,,,,,15.971428571428572,22.792857142857144,87.5,4.0,,REG
52,Pays de la Loire,358.89070147,708.66141732,299.62546816,2023,,,,,,,,,,,,,,13.742857142857144,21.09714285714286,75.0,4.0,,REG
75,Nouvelle Aquitaine,233.69036027,509.25925926,180.18018018,2023,,,,,,,,,,,,,,18.185714285714287,24.014285714285712,100.0,5.0,,REG
53,Bretagne,428.13455657,796.46017699,187.79342723,2023,,,,,,,,,,,,,,15.38,21.59857142857143,100.0,5.0,,REG
28,Normandie,475.3028891,993.37748344,239.36170213,2023,,,,,,,,,,,,,,14.414285714285716,22.131428571428568,87.5,4.0,,REG
3,Guyane,628.27225131,952.38095238,,2023,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,354.11855273,893.8547486,120.48192771,2023,,,,,,,,,,,,,,14.66,19.465714285714284,100.0,5.0,,REG
27,Bourgogne et Franche-Comté,173.564753,495.04950495,287.76978417,2023,,,,,,,,,,,,,,14.94285714285714,21.185714285714287,100.0,5.0,,REG
75,Nouvelle Aquitaine,281.95488722,516.43192488,106.38297872,2023,,,,,,,,,,,,,,17.67142857142857,23.228571428571428,87.5,4.0,,REG
53,Bretagne,436.18739903,909.09090909,48.076923077,2023,,,,,,,,,,,,,,15.432857142857143,21.731428571428573,100.0,5.0,,REG
4,Réunion,1060.0706714,3000.0,,2023,,,,,,,,,,,,,,,,,,,REG
94,Corse,416.66666667,714.28571429,87.719298246,2023,,,,,,,,,,,,,,16.271428571428572,22.47142857142857,100.0,5.0,,REG
52,Pays de la Loire,282.39202658,344.82758621,197.6284585,2023,,,,,,,,,,,,,,15.84142857142857,21.964285714285715,100.0,5.0,,REG
2,Martinique,409.83606557,416.66666667,689.65517241,2023,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,295.95375723,578.03468208,224.48979592,2023,,,,,,,,,,,,,,20.205714285714286,24.25142857142857,100.0,5.0,,REG
28,Normandie,367.86060019,596.02649007,220.04889976,2023,,,,,,,,,,,,,,14.528571428571428,21.09142857142857,100.0,5.0,,REG
44,Grand Est,196.5408805,352.94117647,123.76237624,2023,,,,,,,,,,,,,,16.827142857142857,21.318571428571428,87.5,4.0,,REG
84,Auvergne et Rhône-Alpes,209.50434338,560.74766355,178.11704835,2023,,,,,,,,,,,,,,18.08142857142857,25.06142857142857,87.5,4.0,,REG
6,Mayotte,1358.0246914,5714.2857143,,2023,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,249.18032787,659.34065934,186.10421836,2023,,,,,,,,,,,,,,16.922857142857143,22.185714285714283,100.0,5.0,,REG
76,Occitanie,311.25299282,516.43192488,77.519379845,2023,,,,,,,,,,,,,,15.657142857142857,19.481428571428573,100.0,5.0,,REG
3,Guyane,1270.718232,1904.7619048,,2023,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,548.7804878,2500.0,,2023,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,280.53769725,555.55555556,131.92612137,2023,,,,,,,,,,,,,,16.67142857142857,22.37857142857143,100.0,5.0,,REG
24,Centre-Val de Loire,188.67924528,638.29787234,0.0,2023,,,,,,,,,,,,,,16.428571428571427,22.25428571428571,100.0,5.0,,REG
1,Guadeloupe,820.89552239,2500.0,,2023,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,287.97696184,642.39828694,193.5483871,2023,,,,,,,,,,,,,,19.55,24.178571428571427,75.0,4.0,,REG
28,Normandie,342.46575342,567.37588652,207.79220779,2023,,,,,,,,,,,,,,13.614285714285714,19.214285714285715,37.5,2.0,,REG
76,Occitanie,244.67245462,450.0,487.80487805,2023,,,,,,,,,,,,,,14.664285714285716,17.259999999999998,50.0,2.0,,REG
75,Nouvelle Aquitaine,224.01433692,420.16806723,160.64257028,2023,,,,,,,,,,,,,,16.585714285714285,20.728571428571428,37.5,2.0,,REG
44,Grand Est,154.97553018,135.13513514,258.21596244,2023,,,,,,,,,,,,,,15.122857142857145,18.922857142857143,37.5,2.0,,REG
27,Bourgogne et Franche-Comté,118.5770751,206.18556701,206.89655172,2023,,,,,,,,,,,,,,13.542857142857144,18.585714285714285,50.0,2.0,,REG
94,Corse,294.11764706,0.0,512.82051282,2023,,,,,,,,,,,,,,15.5,20.614285714285717,37.5,2.0,,REG
24,Centre-Val de Loire,223.88059701,566.03773585,312.5,2023,,,,,,,,,,,,,,15.278571428571428,20.681428571428572,50.0,2.0,,REG
32,Hauts-de-France,279.72027972,732.98429319,155.2393273,2023,,,,,,,,,,,,,,17.514285714285712,21.50714285714286,87.5,4.0,,REG
4,Réunion,1025.6410256,1960.7843137,,2023,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,230.06134969,750.0,185.61484919,2023,,,,,,,,,,,,,,18.83857142857143,24.59714285714286,87.5,4.0,,REG
6,Mayotte,740.74074074,0.0,,2023,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,140.4494382,387.59689922,199.00497512,2023,,,,,,,,,,,,,,15.642857142857142,20.178571428571427,37.5,2.0,,REG
2,Martinique,841.12149533,1666.6666667,0.0,2023,,,,,,,,,,,,,,,,,,,REG
3,Guyane,1167.8832117,3333.3333333,,2023,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,317.96502385,648.14814815,221.23893805,2023,,,,,,,,,,,,,,13.428571428571429,18.27857142857143,37.5,2.0,,REG
52,Pays de la Loire,242.63431542,243.90243902,170.94017094,2023,,,,,,,,,,,,,,14.757142857142856,19.65142857142857,50.0,2.0,,REG
32,Hauts-de-France,245.7337884,427.80748663,216.83673469,2023,,,,,,,,,,,,,,15.685714285714283,22.3,62.5,3.0,,REG
1,Guadeloupe,680.27210884,1578.9473684,,2023,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,252.60845689,750.98814229,174.12935323,2023,,,,,,,,,,,,,,18.262857142857143,25.692857142857143,37.5,2.0,,REG
28,Normandie,311.85031185,666.66666667,288.46153846,2023,,,,,,,,,,,,,,13.37857142857143,20.18,62.5,3.0,,REG
11,Île-de-France,300.66287879,529.19708029,151.66835187,2023,,,,,,,,,,,,,,19.307142857142857,23.96857142857143,62.5,3.0,,REG
2,Martinique,1153.8461538,1363.6363636,0.0,2023,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,188.32391714,373.4439834,92.879256966,2023,,,,,,,,,,,,,,15.357142857142858,21.164285714285715,62.5,3.0,,REG
53,Bretagne,428.57142857,990.0990099,94.786729858,2023,,,,,,,,,,,,,,13.671428571428573,19.542857142857144,75.0,4.0,,REG
52,Pays de la Loire,397.92387543,916.66666667,127.11864407,2023,,,,,,,,,,,,,,14.535714285714286,21.047142857142855,62.5,3.0,,REG
76,Occitanie,173.77567141,368.42105263,273.97260274,2023,,,,,,,,,,,,,,14.37,18.65142857142857,75.0,4.0,,REG
3,Guyane,606.06060606,2105.2631579,,2023,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,233.96880416,462.96296296,220.04889976,2023,,,,,,,,,,,,,,14.694285714285714,19.00714285714286,50.0,2.0,,REG
75,Nouvelle Aquitaine,178.04154303,425.53191489,75.0,2023,,,,,,,,,,,,,,16.714285714285715,22.12142857142857,75.0,4.0,,REG
4,Réunion,1054.4217687,1791.0447761,,2023,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,684.93150685,909.09090909,,2023,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,249.67148489,571.42857143,279.72027972,2023,,,,,,,,,,,,,,13.642857142857142,19.678571428571427,62.5,3.0,,REG
24,Centre-Val de Loire,235.10971787,813.95348837,175.43859649,2023,,,,,,,,,,,,,,14.9,22.037142857142857,62.5,3.0,,REG
94,Corse,93.457943925,0.0,210.52631579,2023,,,,,,,,,,,,,,15.385714285714284,21.728571428571428,75.0,4.0,,REG
28,Normandie,279.11453321,884.3537415,76.726342711,2023,,,,,,,,,,,,,,13.935714285714283,20.551428571428573,57.14285714285714,3.0,,REG
2,Martinique,543.47826087,2105.2631579,0.0,2023,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,235.01762632,679.61165049,106.95187166,2023,,,,,,,,,,,,,,14.4,20.364285714285717,85.71428571428571,4.0,,REG
44,Grand Est,171.07309487,279.06976744,109.17030568,2023,,,,,,,,,,,,,,15.471428571428572,19.275714285714287,57.14285714285714,3.0,,REG
11,Île-de-France,293.91018105,574.9486653,194.36345967,2023,,,,,,,,,,,,,,21.0,25.107142857142858,100.0,5.0,,REG
94,Corse,186.91588785,0.0,0.0,2023,,,,,,,,,,,,,,16.52857142857143,22.414285714285715,71.42857142857143,4.0,,REG
1,Guadeloupe,361.44578313,0.0,,2023,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,170.27863777,294.11764706,0.0,2023,,,,,,,,,,,,,,15.164285714285716,22.03,100.0,5.0,,REG
84,Auvergne et Rhône-Alpes,247.72497472,892.85714286,86.021505376,2023,,,,,,,,,,,,,,19.357142857142858,27.074285714285715,100.0,5.0,,REG
76,Occitanie,178.20424949,564.1025641,32.679738562,2023,,,,,,,,,,,,,,14.928571428571429,18.98,71.42857142857143,4.0,,REG
6,Mayotte,714.28571429,2666.6666667,,2023,,,,,,,,,,,,,,,,,,,REG
4,Réunion,1119.4029851,1818.1818182,,2023,,,,,,,,,,,,,,,,,,,REG
3,Guyane,652.17391304,2307.6923077,,2023,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,123.16715543,314.96062992,119.90407674,2023,,,,,,,,,,,,,,16.442857142857143,22.057142857142857,85.71428571428571,4.0,,REG
52,Pays de la Loire,259.31928687,310.07751938,182.48175182,2023,,,,,,,,,,,,,,16.2,21.81571428571429,100.0,5.0,,REG
75,Nouvelle Aquitaine,187.61726079,541.87192118,132.01320132,2023,,,,,,,,,,,,,,17.514285714285712,22.614285714285717,85.71428571428571,4.0,,REG
32,Hauts-de-France,143.13597918,213.90374332,288.80866426,2023,,,,,,,,,,,,,,18.04285714285714,23.692857142857143,100.0,5.0,,REG
53,Bretagne,263.15789474,515.46391753,272.37354086,2023,,,,,,,,,,,,,,13.828571428571427,19.685714285714287,42.857142857142854,2.0,,REG
53,Bretagne,188.08777429,476.19047619,96.153846154,2023,,,,,,,,,,,,,,12.814285714285717,18.75714285714286,14.285714285714285,1.0,,REG
93,Provence-Alpes-Côte d'Azur,104.87353486,287.08133971,82.872928177,2023,,,,,,,,,,,,,,14.128571428571428,19.99285714285714,14.285714285714285,1.0,,REG
94,Corse,0.0,0.0,266.66666667,2023,,,,,,,,,,,,,,14.828571428571427,20.692857142857143,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,206.61157025,449.82698962,108.69565217,2023,,,,,,,,,,,,,,20.114285714285717,27.41,85.71428571428571,4.0,,REG
76,Occitanie,226.58610272,518.86792453,78.125,2023,,,,,,,,,,,,,,13.735714285714286,17.39,28.57142857142857,2.0,,REG
75,Nouvelle Aquitaine,243.66471735,625.0,166.66666667,2023,,,,,,,,,,,,,,15.7,20.75714285714286,14.285714285714285,1.0,,REG
32,Hauts-de-France,246.73439768,359.28143713,194.44444444,2023,,,,,,,,,,,,,,16.057142857142857,22.52857142857143,42.857142857142854,2.0,,REG
52,Pays de la Loire,323.1292517,550.4587156,220.26431718,2023,,,,,,,,,,,,,,14.285714285714286,19.99857142857143,42.857142857142854,2.0,,REG
27,Bourgogne et Franche-Comté,117.1875,377.35849057,75.187969925,2023,,,,,,,,,,,,,,11.842857142857143,18.342857142857145,14.285714285714285,1.0,,REG
1,Guadeloupe,261.4379085,714.28571429,,2023,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,315.49004396,625.0,159.31372549,2023,,,,,,,,,,,,,,20.321428571428573,25.14428571428571,71.42857142857143,4.0,,REG
6,Mayotte,677.96610169,833.33333333,,2023,,,,,,,,,,,,,,,,,,,REG
3,Guyane,620.15503876,952.38095238,,2023,,,,,,,,,,,,,,,,,,,REG
28,Normandie,237.62376238,560.0,114.61318052,2023,,,,,,,,,,,,,,12.035714285714286,19.09714285714286,14.285714285714285,1.0,,REG
4,Réunion,406.50406504,0.0,,2023,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,152.93118097,322.58064516,299.72752044,2023,,,,,,,,,,,,,,14.325714285714286,18.57,28.57142857142857,2.0,,REG
24,Centre-Val de Loire,163.66612111,1000.0,222.22222222,2023,,,,,,,,,,,,,,13.62857142857143,21.145714285714288,42.857142857142854,2.0,,REG
2,Martinique,796.46017699,1578.9473684,0.0,2023,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,280.52805281,1325.3012048,163.93442623,2023,,,,,,,,,,,,,,14.757142857142858,20.98428571428571,42.857142857142854,2.0,,REG
52,Pays de la Loire,189.98272884,566.03773585,42.918454936,2023,,,,,,,,,,,,,,15.364285714285714,18.978571428571428,57.14285714285714,3.0,,REG
1,Guadeloupe,352.94117647,2666.6666667,,2023,,,,,,,,,,,,,,,,,,,REG
