geo_level,geo_code,geo_name,date_monday,indicator,value,year_iso,week_iso_num
REG,11,Île-de-France,2020-12-07,workplaces,-31.0,2020,50
REG,11,Île-de-France,2020-12-14,grocery and pharmacy,0.5714285714285714,2020,51
REG,11,Île-de-France,2020-12-14,parks,-37.142857142857146,2020,51
REG,11,Île-de-France,2020-12-14,residential,11.714285714285714,2020,51
REG,11,Île-de-France,2020-12-14,retail and recreation,-38.285714285714285,2020,51
REG,11,Île-de-France,2020-12-14,transit stations,-32.0,2020,51
REG,11,Île-de-France,2020-12-14,workplaces,-29.714285714285715,2020,51
REG,11,Île-de-France,2020-12-21,grocery and pharmacy,-11.285714285714286,2020,52
REG,11,Île-de-France,2020-12-21,parks,-54.857142857142854,2020,52
REG,11,Île-de-France,2020-12-21,residential,14.285714285714286,2020,52
REG,11,Île-de-France,2020-12-21,retail and recreation,-47.857142857142854,2020,52
REG,11,Île-de-France,2020-12-21,transit stations,-46.285714285714285,2020,52
REG,11,Île-de-France,2020-12-21,workplaces,-52.857142857142854,2020,52
REG,11,Île-de-France,2020-12-28,grocery and pharmacy,-12.142857142857142,2020,53
REG,11,Île-de-France,2020-12-28,parks,-49.857142857142854,2020,53
REG,11,Île-de-France,2020-12-28,residential,16.714285714285715,2020,53
REG,11,Île-de-France,2020-12-28,retail and recreation,-50.714285714285715,2020,53
REG,11,Île-de-France,2020-12-28,transit stations,-48.0,2020,53
REG,11,Île-de-France,2020-12-28,workplaces,-56.714285714285715,2020,53
REG,11,Île-de-France,2021-01-04,grocery and pharmacy,-5.0,2021,1
REG,11,Île-de-France,2021-01-04,parks,-44.42857142857143,2021,1
REG,11,Île-de-France,2021-01-04,residential,13.142857142857142,2021,1
REG,11,Île-de-France,2021-01-04,retail and recreation,-46.857142857142854,2021,1
REG,11,Île-de-France,2021-01-04,transit stations,-38.142857142857146,2021,1
REG,11,Île-de-France,2021-01-04,workplaces,-30.142857142857142,2021,1
REG,11,Île-de-France,2021-01-11,grocery and pharmacy,-11.142857142857142,2021,2
REG,11,Île-de-France,2021-01-11,parks,-49.57142857142857,2021,2
REG,11,Île-de-France,2021-01-11,residential,12.428571428571429,2021,2
REG,11,Île-de-France,2021-01-11,retail and recreation,-51.285714285714285,2021,2
REG,11,Île-de-France,2021-01-11,transit stations,-40.57142857142857,2021,2
REG,11,Île-de-France,2021-01-11,workplaces,-32.142857142857146,2021,2
REG,11,Île-de-France,2021-01-18,grocery and pharmacy,-12.714285714285714,2021,3
REG,11,Île-de-France,2021-01-18,parks,-49.714285714285715,2021,3
REG,11,Île-de-France,2021-01-18,residential,12.714285714285714,2021,3
REG,11,Île-de-France,2021-01-18,retail and recreation,-50.57142857142857,2021,3
REG,11,Île-de-France,2021-01-18,transit stations,-40.57142857142857,2021,3
REG,11,Île-de-France,2021-01-18,workplaces,-32.142857142857146,2021,3
REG,11,Île-de-France,2021-01-25,grocery and pharmacy,-9.857142857142858,2021,4
REG,11,Île-de-France,2021-01-25,parks,-45.714285714285715,2021,4
REG,11,Île-de-France,2021-01-25,residential,12.285714285714286,2021,4
REG,11,Île-de-France,2021-01-25,retail and recreation,-48.42857142857143,2021,4
REG,11,Île-de-France,2021-01-25,transit stations,-38.0,2021,4
REG,11,Île-de-France,2021-01-25,workplaces,-31.428571428571427,2021,4
REG,11,Île-de-France,2021-02-01,grocery and pharmacy,-10.857142857142858,2021,5
REG,11,Île-de-France,2021-02-01,parks,-45.714285714285715,2021,5
REG,11,Île-de-France,2021-02-01,residential,13.142857142857142,2021,5
REG,11,Île-de-France,2021-02-01,retail and recreation,-52.857142857142854,2021,5
REG,11,Île-de-France,2021-02-01,transit stations,-40.0,2021,5
REG,11,Île-de-France,2021-02-01,workplaces,-31.857142857142858,2021,5
REG,11,Île-de-France,2021-02-08,grocery and pharmacy,-9.428571428571429,2021,6
REG,11,Île-de-France,2021-02-08,parks,-47.57142857142857,2021,6
REG,11,Île-de-France,2021-02-08,residential,13.857142857142858,2021,6
REG,11,Île-de-France,2021-02-08,retail and recreation,-53.0,2021,6
REG,11,Île-de-France,2021-02-08,transit stations,-39.857142857142854,2021,6
REG,11,Île-de-France,2021-02-08,workplaces,-32.857142857142854,2021,6
REG,11,Île-de-France,2021-02-15,grocery and pharmacy,-9.714285714285714,2021,7
REG,11,Île-de-France,2021-02-15,parks,-27.428571428571427,2021,7
REG,11,Île-de-France,2021-02-15,residential,13.0,2021,7
REG,11,Île-de-France,2021-02-15,retail and recreation,-52.714285714285715,2021,7
REG,11,Île-de-France,2021-02-15,transit stations,-37.57142857142857,2021,7
REG,11,Île-de-France,2021-02-15,workplaces,-39.142857142857146,2021,7
REG,11,Île-de-France,2021-02-22,grocery and pharmacy,-5.571428571428571,2021,8
REG,11,Île-de-France,2021-02-22,parks,-10.857142857142858,2021,8
REG,11,Île-de-France,2021-02-22,residential,12.571428571428571,2021,8
REG,11,Île-de-France,2021-02-22,retail and recreation,-49.57142857142857,2021,8
REG,11,Île-de-France,2021-02-22,transit stations,-36.42857142857143,2021,8
REG,11,Île-de-France,2021-02-22,workplaces,-39.42857142857143,2021,8
REG,11,Île-de-France,2021-03-01,grocery and pharmacy,-1.2857142857142858,2021,9
REG,11,Île-de-France,2021-03-01,parks,-17.285714285714285,2021,9
REG,11,Île-de-France,2021-03-01,residential,11.571428571428571,2021,9
REG,11,Île-de-France,2021-03-01,retail and recreation,-48.42857142857143,2021,9
REG,11,Île-de-France,2021-03-01,transit stations,-32.285714285714285,2021,9
REG,11,Île-de-France,2021-03-01,workplaces,-28.428571428571427,2021,9
REG,11,Île-de-France,2021-03-08,grocery and pharmacy,-3.857142857142857,2021,10
REG,11,Île-de-France,2021-03-08,parks,-35.0,2021,10
REG,11,Île-de-France,2021-03-08,residential,12.428571428571429,2021,10
REG,11,Île-de-France,2021-03-08,retail and recreation,-51.285714285714285,2021,10
REG,11,Île-de-France,2021-03-08,transit stations,-34.285714285714285,2021,10
REG,11,Île-de-France,2021-03-08,workplaces,-29.142857142857142,2021,10
REG,11,Île-de-France,2021-03-15,grocery and pharmacy,-4.285714285714286,2021,11
REG,11,Île-de-France,2021-03-15,parks,-34.714285714285715,2021,11
REG,11,Île-de-France,2021-03-15,residential,13.285714285714286,2021,11
REG,11,Île-de-France,2021-03-15,retail and recreation,-53.714285714285715,2021,11
REG,11,Île-de-France,2021-03-15,transit stations,-37.285714285714285,2021,11
REG,11,Île-de-France,2021-03-15,workplaces,-30.0,2021,11
REG,11,Île-de-France,2021-03-22,grocery and pharmacy,-2.2857142857142856,2021,12
REG,11,Île-de-France,2021-03-22,parks,-12.428571428571429,2021,12
REG,11,Île-de-France,2021-03-22,residential,14.142857142857142,2021,12
REG,11,Île-de-France,2021-03-22,retail and recreation,-55.57142857142857,2021,12
