geo_level,geo_code,geo_name,date_monday,tmin,tmax,tmean,year_iso,week_iso_num
FR,FR,France,2021-03-08,3.187633928571428,12.128348214285715,7.658214285714286,2021,10
FR,FR,France,2021-03-15,2.9130059523809524,10.064226190476191,6.48858630952381,2021,11
FR,FR,France,2021-03-22,2.446502976190476,14.967217261904763,8.706755952380952,2021,12
FR,FR,France,2021-03-29,5.491116071428571,19.92409226190476,12.707752976190477,2021,13
FR,FR,France,2021-04-05,2.6373363095238096,12.91480654761905,7.7759970238095235,2021,14
FR,FR,France,2021-04-12,1.2624404761904762,12.4196875,6.841026785714285,2021,15
FR,FR,France,2021-04-19,5.1292857142857144,18.82029761904762,11.974806547619048,2021,16
FR,FR,France,2021-04-26,6.584955357142857,15.525863095238094,11.055252976190475,2021,17
FR,FR,France,2021-05-03,7.126339285714285,18.24767857142857,12.68688988095238,2021,18
FR,FR,France,2021-05-10,8.703630952380953,16.588020833333335,12.645892857142856,2021,19
FR,FR,France,2021-05-17,8.298601190476191,17.233005952380953,12.765907738095239,2021,20
FR,FR,France,2021-05-24,9.13967261904762,20.157261904761906,14.648541666666667,2021,21
FR,FR,France,2021-05-31,12.828809523809523,23.198169642857142,18.013333333333332,2021,22
FR,FR,France,2021-06-07,13.9384375,25.985818452380954,19.962083333333336,2021,23
FR,FR,France,2021-06-14,16.33702380952381,27.877053571428572,22.10712797619048,2021,24
FR,FR,France,2021-06-21,13.764107142857142,22.70087797619048,18.232559523809524,2021,25
FR,FR,France,2021-06-28,14.274583333333332,23.31425595238095,18.794494047619047,2021,26
FR,FR,France,2021-07-05,14.02375,23.611041666666665,18.817395833333332,2021,27
FR,FR,France,2021-07-12,14.814657738095237,23.051532738095236,18.932916666666667,2021,28
FR,FR,France,2021-07-19,16.58427083333333,28.186651785714286,22.385372023809524,2021,29
FR,FR,France,2021-07-26,14.763764880952381,23.806369047619047,19.285059523809526,2021,30
FR,FR,France,2021-08-02,14.188154761904762,22.295238095238094,18.24174107142857,2021,31
FR,FR,France,2021-08-09,15.639583333333334,28.435818452380953,22.03767857142857,2021,32
FR,FR,France,2021-08-16,14.901934523809523,23.649464285714284,19.27559523809524,2021,33
FR,FR,France,2021-08-23,12.912663690476192,23.515907738095237,18.214285714285715,2021,34
FR,FR,France,2021-08-30,13.640372023809524,25.378288690476193,19.509285714285713,2021,35
FR,FR,France,2021-09-06,15.33389880952381,26.377797619047616,20.855744047619048,2021,36
FR,FR,France,2021-09-13,14.549002976190478,23.512336309523807,19.030714285714286,2021,37
FR,FR,France,2021-09-20,11.562991071428572,22.192872023809525,16.877916666666668,2021,38
FR,FR,France,2021-09-27,10.589434523809524,20.148616071428574,15.369092261904761,2021,39
FR,FR,France,2021-10-04,8.513943452380952,17.78747023809524,13.150833333333333,2021,40
FR,FR,France,2021-10-11,5.336130952380953,17.38636904761905,11.361130952380952,2021,41
FR,FR,France,2021-10-18,7.753630952380952,18.178809523809523,12.966369047619047,2021,42
FR,FR,France,2021-10-25,8.21032738095238,17.521577380952383,12.865863095238096,2021,43
FR,FR,France,2021-11-01,5.418705357142858,12.344851190476192,8.88188988095238,2021,44
FR,FR,France,2021-11-08,4.5130059523809525,12.413630952380954,8.463214285714285,2021,45
FR,FR,France,2021-11-15,5.011845238095238,10.556919642857142,7.784315476190476,2021,46
FR,FR,France,2021-11-22,2.5186755952380953,7.714672619047619,5.116651785714286,2021,47
FR,FR,France,2021-11-29,1.7885863095238095,8.574196428571428,5.1815178571428575,2021,48
FR,FR,France,2021-12-06,2.591309523809524,8.518526785714286,5.554791666666667,2021,49
FR,FR,France,2021-12-13,2.1991369047619047,8.988883928571429,5.593943452380953,2021,50
FR,FR,France,2021-12-20,2.2114434523809523,9.041264880952381,5.626324404761905,2021,51
FR,FR,France,2021-12-27,7.471220238095238,14.294434523809523,10.882767857142857,2021,52
FR,FR,France,2022-01-03,3.449925595238095,9.224776785714285,6.3375297619047615,2022,1
FR,FR,France,2022-01-10,-0.8445982142857144,6.566086309523809,2.8607886904761908,2022,2
FR,FR,France,2022-01-17,0.4210714285714286,6.841681547619047,3.6314136904761902,2022,3
FR,FR,France,2022-01-24,-0.1544494047619048,7.4566220238095235,3.651145833333333,2022,4
FR,FR,France,2022-01-31,3.3592113095238094,10.204107142857142,6.781681547619048,2022,5
FR,FR,France,2022-02-07,1.4997619047619049,11.783511904761903,6.641547619047619,2022,6
FR,FR,France,2022-02-14,5.937797619047619,12.424419642857144,9.1809375,2022,7
FR,FR,France,2022-02-21,2.9149107142857145,12.03375,7.474330357142858,2022,8
FR,FR,France,2022-02-28,2.1992261904761903,12.172604166666666,7.185803571428572,2022,9
FR,FR,France,2022-03-07,3.054360119047619,12.721607142857144,7.888050595238095,2022,10
FR,FR,France,2022-03-14,6.092529761904761,14.252857142857144,10.172752976190475,2022,11
FR,FR,France,2022-03-21,3.9702529761904763,18.26421130952381,11.117306547619046,2022,12
FR,FR,France,2022-03-28,3.882157738095238,11.636517857142858,7.759181547619048,2022,13
FR,FR,France,2022-04-04,4.179360119047619,13.508214285714287,8.843809523809524,2022,14
FR,FR,France,2022-04-11,7.6216220238095245,19.95438988095238,13.787946428571429,2022,15
FR,FR,France,2022-04-18,7.32125,17.600565476190475,12.460848214285713,2022,16
FR,FR,France,2022-04-25,7.358675595238096,18.74517857142857,13.051949404761904,2022,17
FR,FR,France,2022-05-02,8.80909226190476,20.014255952380953,14.411830357142856,2022,18
FR,FR,France,2022-05-09,10.990863095238096,24.722529761904763,17.856830357142858,2022,19
FR,FR,France,2022-05-16,14.19827380952381,27.03300595238095,20.615729166666664,2022,20
FR,FR,France,2022-05-23,11.420386904761905,21.081220238095238,16.250833333333333,2022,21
FR,FR,France,2022-05-30,12.35641369047619,24.51328869047619,18.434895833333332,2022,22
FR,FR,France,2022-06-06,13.225699404761905,24.337410714285713,18.781607142857144,2022,23
FR,FR,France,2022-06-13,15.975803571428571,30.900565476190476,23.43815476190476,2022,24
FR,FR,France,2022-06-20,15.826741071428572,25.176264880952385,20.501428571428573,2022,25
FR,FR,France,2022-06-27,12.789122023809524,24.685997023809524,18.737708333333334,2022,26
FR,FR,France,2022-07-04,14.157857142857141,26.98516369047619,20.571517857142855,2022,27
FR,FR,France,2022-07-11,16.023869047619048,31.567395833333332,23.795758928571427,2022,28
FR,FR,France,2022-07-18,17.6809375,31.271889880952383,24.476354166666667,2022,29
FR,FR,France,2022-07-25,15.974479166666667,28.12883928571429,22.051770833333332,2022,30
FR,FR,France,2022-08-01,16.982410714285713,30.691190476190474,23.83669642857143,2022,31
FR,FR,France,2022-08-08,16.83269345238095,31.87313988095238,24.353035714285713,2022,32
FR,FR,France,2022-08-15,15.839657738095239,26.30653273809524,21.07313988095238,2022,33
FR,FR,France,2022-08-22,16.45952380952381,28.444434523809523,22.45200892857143,2022,34
FR,FR,France,2022-08-29,15.912217261904763,27.687187499999997,21.7996875,2022,35
FR,FR,France,2022-09-05,14.811741071428571,25.366488095238097,20.08910714285714,2022,36
FR,FR,France,2022-09-12,13.445952380952383,23.997291666666666,18.721592261904764,2022,37
FR,FR,France,2022-09-19,8.809925595238095,20.487708333333334,14.64875,2022,38
